_id,ltable_id,rtable_id
0,1036,1
1,1016,7
2,991,7
3,963,7
4,552,7
5,652,7
6,1064,7
7,1045,7
8,654,8
9,886,8
10,592,8
11,563,8
12,894,9
13,962,9
14,930,9
15,842,9
16,1046,10
17,663,10
18,537,10
19,1050,10
20,1051,10
21,797,10
22,905,10
23,674,10
24,888,10
25,805,10
26,995,10
27,921,10
28,1066,10
29,1007,10
30,560,10
31,561,10
32,954,10
33,835,10
34,708,10
35,966,10
36,967,10
37,585,10
38,842,10
39,590,10
40,599,10
41,865,10
42,602,10
43,732,10
44,759,10
45,735,10
46,736,10
47,737,10
48,738,10
49,739,10
50,740,10
51,741,10
52,846,10
53,996,10
54,623,10
55,631,10
56,760,10
57,766,10
58,642,10
59,771,10
60,1049,10
61,776,10
62,777,10
63,1034,10
64,657,10
65,786,10
66,917,10
67,1046,12
68,663,12
69,537,12
70,1050,12
71,1051,12
72,797,12
73,905,12
74,674,12
75,888,12
76,805,12
77,995,12
78,921,12
79,1066,12
80,1007,12
81,560,12
82,561,12
83,954,12
84,835,12
85,708,12
86,966,12
87,967,12
88,585,12
89,842,12
90,590,12
91,599,12
92,865,12
93,602,12
94,732,12
95,759,12
96,735,12
97,736,12
98,737,12
99,738,12
100,739,12
101,740,12
102,741,12
103,846,12
104,996,12
105,623,12
106,631,12
107,760,12
108,766,12
109,642,12
110,771,12
111,1049,12
112,776,12
113,777,12
114,657,12
115,786,12
116,1046,13
117,663,13
118,537,13
119,1050,13
120,1051,13
121,797,13
122,905,13
123,674,13
124,888,13
125,805,13
126,995,13
127,921,13
128,1066,13
129,1007,13
130,560,13
131,561,13
132,954,13
133,835,13
134,708,13
135,966,13
136,967,13
137,585,13
138,842,13
139,590,13
140,599,13
141,865,13
142,602,13
143,732,13
144,759,13
145,735,13
146,736,13
147,737,13
148,738,13
149,739,13
150,740,13
151,741,13
152,846,13
153,996,13
154,623,13
155,631,13
156,760,13
157,766,13
158,642,13
159,771,13
160,1049,13
161,776,13
162,777,13
163,657,13
164,786,13
165,633,15
166,753,15
167,957,17
168,973,20
169,894,21
170,894,22
171,930,22
172,962,22
173,842,22
174,863,22
175,692,22
176,1046,23
177,663,23
178,537,23
179,1050,23
180,1051,23
181,797,23
182,905,23
183,674,23
184,888,23
185,805,23
186,995,23
187,921,23
188,1066,23
189,1007,23
190,560,23
191,561,23
192,954,23
193,835,23
194,708,23
195,966,23
196,967,23
197,585,23
198,842,23
199,590,23
200,599,23
201,865,23
202,602,23
203,732,23
204,759,23
205,735,23
206,736,23
207,737,23
208,738,23
209,739,23
210,740,23
211,741,23
212,846,23
213,996,23
214,623,23
215,631,23
216,760,23
217,766,23
218,642,23
219,771,23
220,1049,23
221,776,23
222,777,23
223,657,23
224,786,23
225,697,24
226,732,24
227,798,24
228,544,24
229,644,24
230,926,24
231,684,24
232,817,24
233,625,24
234,885,24
235,573,31
236,574,31
237,737,31
238,638,31
239,936,31
240,619,31
241,751,31
242,816,31
243,1046,33
244,663,33
245,537,33
246,1050,33
247,1051,33
248,797,33
249,905,33
250,674,33
251,888,33
252,805,33
253,995,33
254,921,33
255,1066,33
256,1007,33
257,560,33
258,561,33
259,954,33
260,835,33
261,708,33
262,966,33
263,967,33
264,585,33
265,842,33
266,590,33
267,599,33
268,865,33
269,602,33
270,732,33
271,759,33
272,735,33
273,736,33
274,737,33
275,738,33
276,739,33
277,740,33
278,741,33
279,846,33
280,996,33
281,623,33
282,631,33
283,760,33
284,766,33
285,642,33
286,771,33
287,1049,33
288,776,33
289,777,33
290,657,33
291,786,33
292,573,35
293,574,35
294,737,35
295,638,35
296,936,35
297,619,35
298,751,35
299,816,35
300,573,36
301,574,36
302,737,36
303,638,36
304,936,36
305,619,36
306,751,36
307,816,36
308,634,37
309,573,37
310,574,37
311,737,37
312,638,37
313,936,37
314,619,37
315,781,37
316,751,37
317,816,37
318,833,40
319,539,40
320,699,40
321,758,41
322,569,41
323,675,41
324,947,41
325,953,41
326,842,41
327,843,41
328,943,41
329,752,41
330,881,41
331,722,41
332,787,41
333,885,41
334,1046,43
335,663,43
336,537,43
337,1050,43
338,1051,43
